,word,key_id,key_id_2,Hausdorff Distance,Euclidean Distance,IMED,First Three,Manhattan,Chessboard,SSIM,Three Longest
33,bread,4960131072655360,4809963576754176,63.06346010171025,0.13574842439514834,14.178571428571429,63.06346010171025,158,113,-2.482271156750564e-05,66.48308055437865
34,bread,4978898532040704,5972817654841344,154.46682491719702,0.09983910866823188,17.467741935483872,154.46682491719702,123,95,-3.0198206296528935e-06,154.46682491719702
35,bread,4993213125361664,5672293961302016,51.66236541235796,0.14128346756660748,0.9090909090909091,51.66236541235796,230,196,-2.1152547459965666e-05,77.3692445355388
36,bread,4997464316706816,6420443571421184,36.71511950137164,0.09837772778188131,6.225806451612903,36.71511950137164,110,93,1.9198094503175482e-05,36.71511950137164
37,bread,5015407364669440,5889453543391232,38.01315561749642,0.06853520851603205,0.3225806451612903,43.289721643826724,102,69,-3.470740939173625e-06,38.01315561749642
38,bread,5015899692072960,5945098854465536,56.515484603779164,0.06767161675250334,9.74468085106383,59.36328831862332,222,129,-4.961949376678315e-05,56.515484603779164
39,bread,5018645451243520,6746778944667648,108.04628637764465,0.04395828632533281,10.757575757575758,108.04628637764465,80,56,-1.6333578130025133e-05,98.08159868191383
40,bread,5030435874668544,5345981434429440,70.40596565632774,0.1067532413547017,8.573529411764707,70.40596565632774,203,151,-3.742874130299671e-06,156.46085772486356
41,bread,5038028525404160,5331899549483008,125.41929676090518,0.31392432923007163,11.211538461538462,125.41929676090518,404,202,-3.795848940446299e-05,125.41929676090518
42,bread,5054457341542400,4701830862864384,120.50311199301038,0.009222127014465575,23.442307692307693,120.50311199301038,21,11,-8.144529436569494e-05,120.50311199301038
43,bread,5055594903896064,6129118624088064,157.87653403846943,0.04486599811565058,27.651515151515152,157.87653403846943,71,51,-6.315089050135021e-05,157.87653403846943
44,bread,5057106950488064,6622646538076160,156.5790535161073,0.07488319034088727,42.06,156.5790535161073,60,58,1.1908412847032822e-05,156.5790535161073
45,bread,5069642584293376,5266744761384960,157.4960316960399,0.18673462751895933,29.64814814814815,157.4960316960399,335,172,2.2651990422665997e-05,157.4960316960399
46,bread,5085614447788032,4830263773233152,65.12296062065974,0.3230374937759307,6.761904761904762,65.12296062065974,279,191,-8.425600015330666e-06,65.12296062065974
47,bread,5094016758579200,6311392644694016,144.51643505151932,0.014533034556445711,3.1607142857142856,144.51643505151932,151,123,-7.517709695112164e-06,176.57009939398006
48,bread,5097250768289792,4534849647935488,138.2316895650198,0.0904672306908298,45.166666666666664,125.96031120952345,197,141,-3.459957089117274e-05,138.2316895650198
49,bread,5106353162944512,5613401130663936,39.824615503479755,0.04542030322318233,17.644444444444446,94.5568612000208,260,224,-3.060575436225576e-05,118.71394189394942
50,bread,5113019975598080,6214978379972608,191.637678967368,0.09861471044661274,44.25,191.637678967368,165,118,3.028182283725612e-06,191.637678967368
51,bread,5113801491873792,6531895909154816,44.181444068749045,0.01022699603592875,14.80952380952381,120.55289295574785,26,23,-5.73662732291656e-06,43.382023926967726
52,bread,5114652717481984,4579761516969984,144.88616221019868,0.09638807991963846,19.060606060606062,144.88616221019868,176,138,2.3858459619910166e-05,113.29607230614837
53,bread,5132349257809920,6234092729270272,173.4156855650607,0.09708467854599655,43.833333333333336,173.4156855650607,133,72,-8.25856422598828e-06,173.4156855650607
54,bread,5138400535379968,4597371323285504,99.64436762808022,0.14936001192147394,13.732142857142858,99.64436762808022,165,145,-8.48256838679538e-06,99.64436762808022
55,bread,5138470362152960,6237249777696768,122.88612614937456,0.08171767114754175,22.72,122.88612614937456,116,96,-3.6363747727411614e-05,58.137767414994535
56,bread,5161026624421888,5762596114268160,70.11419257183242,0.32122266420662166,3.45,70.11419257183242,174,160,-1.861820230675025e-05,70.11419257183242
57,bread,5164322542059520,4553901250445312,128.63125592172378,0.08158896916970967,10.844827586206897,128.63125592172378,98,66,-1.548597326917122e-05,130.49521064008442
58,bread,5165722164527104,5848453651365888,41.30375285612676,0.045875213452839916,9.272727272727273,41.30375285612676,25,22,9.522945093044441e-06,49.64876634922564
59,bread,5171070506106880,4690437874909184,120.07081243999309,0.19065152964103466,4.758620689655173,128.191263352851,247,191,1.8480886752691793e-05,57.21887800367987
60,bread,5192786494095360,5112461394968576,143.40502083260543,0.05672814951867087,24.266666666666666,121.3424904969401,178,92,1.3406713922972541e-05,143.40502083260543
61,bread,5196818612748288,4557891681910784,89.62700485902673,0.20714922758614496,35.7037037037037,89.62700485902673,293,216,2.7972793445174714e-06,89.62700485902673
62,bread,5205133065453568,5236057568182272,110.2905254316979,0.3306490951772275,18.025,110.2905254316979,206,205,1.595167362873637e-05,193.60010330575756
63,bread,5205542899286016,6436450415411200,124.45882853377658,0.04338515389901157,1.7777777777777777,124.45882853377658,48,25,-5.1634490167596366e-05,124.45882853377658
64,bread,5259239473807360,6526906755186688,41.23105625617661,0.148209772412285,12.673076923076923,41.23105625617661,107,104,1.7740231640930345e-06,41.23105625617661
65,bread,5288154615513088,5203904016941056,86.33075929238663,0.07628493023997236,7.421052631578948,86.33075929238663,204,112,-8.046180844399097e-05,86.33075929238663
66,bread,5299291230830592,5761119253692416,89.8443097808648,0.25333333333333335,21.85,89.8443097808648,152,152,-2.0182005340226868e-05,89.8443097808648
67,bread,5300083971063808,4828986288898048,80.60397012554654,0.21048322877463987,29.386363636363637,80.60397012554654,217,193,3.0036230150416867e-05,100.80178569846865
68,bread,5303571232849920,6333377877639168,127.09838708654017,0.056694617610846175,8.092592592592593,127.09838708654017,83,67,-1.858131524185083e-05,127.09838708654017
69,bread,5308799332122624,5008995184017408,84.75848040166836,0.09755656795222596,8.566666666666666,84.75848040166836,107,85,3.104034933380008e-06,84.75848040166836
70,bread,5310246903873536,6598053354012672,67.4166151627327,0.09058063866055366,21.75,67.4166151627327,209,107,1.0743406912153285e-05,67.4166151627327
71,bread,5347838085038080,5202895408463872,62.48199740725323,0.42897335650313895,8.880952380952381,62.48199740725323,288,212,3.751977447592066e-05,62.48199740725323
72,bread,5355326226300928,6334006687694848,104.35516278555652,0.1407965521857749,2.3275862068965516,106.55045753069294,348,227,-4.90918363104221e-05,118.25819210524064
73,bread,5357625262735360,4772489919987712,60.41522986797286,0.05919764814187188,3.6097560975609757,47.50789408087881,123,111,-0.00010729121539281434,90.24965373894794
74,bread,5369757920395264,6623091268517888,105.11898020814318,0.1276426241626274,23.838709677419356,105.11898020814318,179,92,-7.566486108059587e-06,105.11898020814318
75,bread,5371470186283008,6355479506714624,79.81227975693966,0.10749884599547647,30.782608695652176,79.81227975693966,131,90,-3.8714959349054545e-05,79.81227975693966
76,bread,5383724180963328,4838273455226880,62.625873247404705,0.0588013296778405,33.63333333333333,62.625873247404705,41,28,-7.959338188603198e-06,62.625873247404705
77,bread,5385189100355584,6112834557575168,150.88074761214565,0.11462197864078401,11.476190476190476,150.88074761214565,79,77,-2.3149296190406675e-05,86.7294644281861
78,bread,5386147704340480,6462238451826688,140.71602609511115,0.16113173816310175,25.3125,138.53880322855397,245,179,-1.8653144088936094e-05,129.76902558006668
79,bread,5387131901968384,4774223929147392,83.64807230295268,0.023977530237610494,9.15,83.64807230295268,21,11,-6.721302092359557e-05,83.64807230295268
80,bread,5430369438400512,4706202653032448,102.7277956543408,0.04931110028516289,13.068965517241379,102.7277956543408,155,104,-7.244083647779174e-06,102.7277956543408
81,bread,5459817109913600,6696240316153856,92.00543462209176,0.02928034870526277,18.72222222222222,92.00543462209176,44,26,-2.6268106676526933e-05,92.00543462209176
82,bread,5464578739666944,5407435604885504,142.63590010933433,0.16301122747097646,11.274193548387096,142.63590010933433,250,129,1.367882743430919e-05,154.95160534825058
83,bread,5464578739666944,6406059121967104,107.42439201596628,0.09035079029052512,18.32608695652174,107.42439201596628,92,69,-4.013274821419039e-05,112.89375536317321
84,bread,5481995800936448,5786918983827456,192.25503894566717,0.14351954019438806,29.7,192.25503894566717,166,89,-1.3820751494194759e-05,130.14222988715076
85,bread,5481995800936448,6382855632453632,116.92732785794773,0.12654131328940377,23.25,116.92732785794773,134,112,-3.2137282185695186e-06,70.83784299369935
86,bread,5507829509128192,5139027634159616,178.89941307897016,0.22699866753293596,46.35,213.45959805077868,226,203,-3.381323191995943e-05,178.89941307897016
87,bread,5522072862195712,6151037725442048,178.71765441612084,0.36709926509657886,41.14705882352941,178.71765441612084,171,148,-2.1204299859721396e-06,178.71765441612084
88,bread,5530798088257536,6112946063147008,85.84287972802403,0.1199320954653594,19.26388888888889,148.71785366928881,244,150,-1.6860682373657133e-05,85.84287972802403
89,bread,5530798088257536,6476551229014016,96.54014708917737,0.11714075538176177,29.397058823529413,135.2479205015737,221,144,-3.509522276096606e-05,96.54014708917737
90,bread,5544098662449152,5889453543391232,99.84988733093293,0.03546878760824129,24.75,99.84988733093293,90,66,6.765253614182846e-06,66.61080993352356
91,bread,5547682443558912,6665163765710848,52.20153254455275,0.08490615802749947,21.782608695652176,52.20153254455275,91,48,1.5728573820002903e-05,52.20153254455275
92,bread,5556117507670016,4553789262528512,151.42654985173505,0.09118052911059954,11.05,75.58438992278762,69,52,6.11832503596801e-06,75.58438992278762
93,bread,5556117507670016,4903159707205632,60.207972893961475,0.20888254994696837,13.931034482758621,60.207972893961475,205,180,-5.617712634272438e-06,60.207972893961475
94,bread,5563572501348352,4862302434099200,109.65856099730654,0.136823768995699,19.951612903225808,109.65856099730654,183,108,-6.136211435238515e-05,109.65856099730654
95,bread,5590854536265728,5565220674076672,58.240879114244144,0.10769833715917834,4.153846153846154,58.240879114244144,233,182,-1.0831062741688328e-05,58.240879114244144
96,bread,5596632420712448,4951663540436992,165.42067585401773,0.09468608187881944,17.65625,165.42067585401773,137,120,-1.2497618500174144e-05,165.42067585401773
97,bread,5623729692344320,6536574558797824,39.395431207184416,0.10640661393288545,5.476190476190476,39.395431207184416,101,53,-3.3678768325578214e-05,37.69615364994153
98,bread,5647064799117312,5171820275695616,116.45600027478189,0.07160389528288616,41.26086956521739,116.45600027478189,125,113,5.0790797431411946e-05,196.65706191235543
99,bread,5651594232201216,4859015139950592,51.85556864985669,0.02260318451142204,7.296296296296297,55.036351623268054,22,16,7.07627938803555e-06,51.85556864985669
100,bread,5696286164516864,5595598931623936,160.58953888718904,0.18485284038831173,17.5,106.38138934982942,219,148,-1.8441395501492337e-05,176.52761823578768
101,bread,5701570400354304,6498196152909824,143.60013927569847,0.3962252958063292,65.78571428571429,143.60013927569847,208,124,1.1208794552124105e-05,143.60013927569847
102,bread,5721906135171072,6584423447265280,40.80441152620633,0.38700548139578783,3.9285714285714284,40.80441152620633,103,77,-1.4299977394176419e-05,104.80935072788114
103,bread,5722698418225152,5917724209315840,41.10960958218893,0.17239547229240398,11.283333333333333,41.23105625617661,211,147,-2.5091790577274155e-05,53.2634959423431
104,bread,5733702577422336,6224960148209664,141.90489773083945,0.017765838004439868,8.05,141.90489773083945,20,11,-2.3374797847692654e-05,141.90489773083945
105,bread,5744874814963712,5535194524155904,75.18643494673756,0.09389448770187765,5.791666666666667,129.00387591076478,234,218,-2.328270318093567e-05,88.56635930193812
106,bread,5744874814963712,6707542673588224,67.11929677819934,0.24836487844947447,22.041666666666668,67.11929677819934,287,232,-1.82014387651462e-05,67.11929677819934
107,bread,5760162193211392,5636664804245504,133.15029102484155,0.04515551361971964,24.964285714285715,133.15029102484155,197,175,-1.563267839463489e-05,133.15029102484155
108,bread,5775278867480576,5205907686293504,59.481089431852205,0.15335246050719925,3.706896551724138,59.481089431852205,192,156,-1.250028089793517e-05,59.481089431852205
109,bread,5815057545953280,6064567316643840,161.4465855941215,0.08354138569561957,5.4772727272727275,141.79210133149166,118,97,1.8689459494033306e-06,147.50254235097103
110,bread,5819741342007296,6311565882032128,85.84287972802403,0.0463547228508435,20.05,85.84287972802403,72,60,1.345077221364465e-05,85.84287972802403
111,bread,5827846347948032,5245897371811840,149.61617559608987,0.07389883353033022,12.23913043478261,149.61617559608987,72,60,-2.7054293261621847e-05,142.08800090085018
112,bread,5829237367898112,5978086149455872,56.32051136131489,0.05737108465018535,20.52173913043478,92.31467922275417,173,101,-2.694576059616816e-05,63.00793600809346
113,bread,5837141898690560,4962738298159104,62.297672508690084,0.06808496117763974,9.387096774193548,62.297672508690084,157,138,-2.22711026426315e-05,159.38004893963358
114,bread,5837141898690560,6467393117224960,109.77249200050075,0.09054077495930787,4.369565217391305,109.77249200050075,194,103,-7.524375708840037e-06,109.77249200050075
115,bread,5846211812655104,5165932383043584,202.4080037943164,0.7210734267703283,27.058823529411764,202.4080037943164,398,211,-1.1020973466040277e-05,202.4080037943164
116,bread,5856222525784064,5480653875314688,121.00413216084813,0.05201390697895484,10.673076923076923,121.00413216084813,84,58,-1.0356712750409844e-05,121.00413216084813
117,bread,5864737952759808,6691086019854336,123.14625451064275,0.13186337126231654,12.369565217391305,123.14625451064275,94,77,4.728564025559718e-06,123.14625451064275
118,bread,5890358321872896,4872495620423680,159.0,0.13312140430163522,42.80357142857143,159.0,278,196,2.8015609970317347e-05,159.0
119,bread,5901581356630016,6515227497594880,162.265215003093,0.211541526384189,27.45,162.265215003093,197,149,-7.079466697187212e-06,162.265215003093
120,bread,5908474112245760,5420607380389888,182.0109886792553,0.14374844430579004,23.98148148148148,182.0109886792553,146,97,2.083219786707127e-05,182.0109886792553
121,bread,5924994133524480,5259242002972672,192.27584351654787,0.2046011757203428,33.98076923076923,192.27584351654787,206,125,9.224155399239004e-06,192.27584351654787
122,bread,5928295688306688,5051215396208640,70.45565981523414,0.11082326665437664,28.875,70.45565981523414,115,62,-3.49680155671552e-05,70.45565981523414
123,bread,5928295688306688,6511590029393920,79.1012010022604,0.29521724316724,29.40625,79.1012010022604,170,124,4.499053514255209e-06,79.1012010022604
124,bread,5933599503155200,5446657397227520,156.0833110873805,0.06411103991432963,14.25,156.0833110873805,222,178,4.459762030322768e-06,138.00362314084367
125,bread,5944082205507584,5004023893590016,101.39033484509261,0.05886338423393801,17.116666666666667,101.39033484509261,155,97,-8.290681334996749e-05,101.39033484509261
126,bread,5945648610279424,4655865820872704,114.54693361238441,0.28213649904904775,25.555555555555557,114.54693361238441,204,123,-5.8420292265291016e-05,114.54693361238441
127,bread,5992469994930176,5655140797251584,183.3930205869351,0.301900249818927,42.43333333333333,178.10109488714548,422,223,-7.840479844273695e-06,178.10109488714548
128,bread,5996853831139328,6358669409124352,211.02843410308478,0.22280590425557015,35.57692307692308,211.02843410308478,199,191,1.3339402231371486e-06,211.02843410308478
129,bread,6017845701902336,6215611497578496,56.568542494923804,0.0742035200236825,7.230769230769231,83.09632964216891,178,159,1.8521607470647645e-05,186.63868837944614
130,bread,6034519905796096,5126386987565056,135.71293232407882,0.14752405035571245,22.410714285714285,135.71293232407882,180,169,-7.180454961526938e-06,135.71293232407882
131,bread,6038446244102144,5234962267635712,41.78516483155236,0.0476223142450006,1.5625,41.78516483155236,63,48,1.843821866518901e-05,94.89467845985885
132,bread,6060647567589376,4905727405588480,55.326304774492215,0.09319531721591817,8.833333333333334,55.326304774492215,98,58,-1.889685539334348e-05,55.326304774492215
133,bread,6067738042695680,6244417541242880,99.62429422585637,0.02661117060556371,18.43103448275862,99.62429422585637,41,33,-1.686105331514703e-05,99.62429422585637
134,bread,6075263563595776,5155641351995392,128.73616430514,0.04821180031701993,28.407894736842106,128.73616430514,238,217,-3.3172571285112614e-05,96.04686356149273
135,bread,6087056570712064,5165292915261440,122.38055401083949,0.11799235811587977,26.136363636363637,122.38055401083949,159,113,3.613251307458273e-05,122.38055401083949
136,bread,6116265301114880,6200665334349824,170.09703113223347,0.12100106255297405,26.710526315789473,170.09703113223347,196,162,-2.6457649828645644e-05,170.09703113223347
137,bread,6131525416386560,6232117459550208,132.9661611087573,0.1981230732160032,14.978260869565217,132.9661611087573,218,120,-1.2695554034293313e-05,132.9661611087573
138,bread,6132053298905088,5244845192904704,143.13629868066312,0.038318790438665366,8.338709677419354,143.13629868066312,62,46,-2.5922757128321225e-08,143.13629868066312
139,bread,6138211606724608,4685170688917504,68.15423684555495,0.24111728804781643,21.473684210526315,68.15423684555495,232,128,-2.505869220730474e-05,68.15423684555495
140,bread,6138211606724608,6526906755186688,42.04759208325728,0.360813395175236,9.263157894736842,42.04759208325728,191,185,1.0625914705546774e-06,39.293765408777
141,bread,6139959394172928,5666224128131072,92.19544457292888,0.10517014026213822,10.575,92.19544457292888,129,124,-1.5101625776812711e-05,155.97756248896826
142,bread,6141023266799616,5487190345777152,84.0,0.18729921941487,14.470588235294118,84.0,72,49,-2.8512964072294196e-08,84.0
143,bread,6171467471388672,6212038743293952,90.02777349240623,0.22780465242944017,16.98148148148148,90.02777349240623,234,184,-1.2621430225897229e-05,90.02777349240623
144,bread,6193506525642752,6246894344863744,165.73774464496614,0.08312712954874316,11.129032258064516,165.73774464496614,100,80,-1.5880791800063074e-05,165.73774464496614
145,bread,6213338503577600,6747917865975808,208.2786594925174,0.3079669965100971,25.363636363636363,208.2786594925174,227,185,-2.1556549474501775e-05,208.2786594925174
146,bread,6254451545341952,5357274245627904,66.18912297349165,0.06366040554213749,14.707317073170731,84.75848040166836,169,130,8.439234028821026e-06,65.94694837519019
147,bread,6278667040718848,5380090357612544,138.6542462386205,0.4454345469093438,4.823529411764706,138.6542462386205,382,217,-5.5164392871841886e-05,138.6542462386205
148,bread,6290239205146624,4558417475665920,134.97407158413796,0.3098285921338475,4.17741935483871,139.54210834009928,459,255,1.1720351188689684e-05,139.54210834009928
149,bread,6295430293880832,5216256258998272,69.58448102845921,0.08772201822037293,5.423076923076923,69.58448102845921,166,95,-7.752839729982989e-06,69.58448102845921
150,bread,6323845130616832,5095247602253824,113.7453295744489,0.18526435786297776,1.4807692307692308,113.7453295744489,304,190,-1.30682162949244e-05,113.7453295744489
151,bread,6326609076289536,6557657190105088,84.43340571124678,0.09230137851204144,19.366666666666667,116.27553482998907,30,26,-9.439335253737435e-07,116.27553482998907
152,bread,6329964049727488,6739095655022592,101.24228365658294,0.0494343061128006,30.142857142857142,101.24228365658294,154,111,-2.8094082956242247e-05,101.24228365658294
153,bread,6332315288469504,5593199454191616,206.90335908341362,0.26840319646490873,56.25,206.90335908341362,242,143,-6.617827168819947e-05,206.90335908341362
154,bread,6332351040716800,6467672042635264,82.00609733428362,0.21162507034463318,17.047619047619047,82.00609733428362,194,106,8.863316458411563e-07,82.00609733428362
155,bread,6334333772103680,5599318100672512,98.43271813782245,0.10033444816053512,19.0,98.43271813782245,60,60,-2.755546540600032e-06,98.43271813782245
156,bread,6351042251849728,5514579922649088,104.62313319720452,0.2898781786117154,21.543478260869566,104.62313319720452,210,185,-1.3621155265199823e-05,104.62313319720452
157,bread,6360677662851072,5344090143064064,220.95248357961492,0.035490808237334984,81.3529411764706,221.57617200412142,50,37,1.857857283697494e-05,221.57617200412142
158,bread,6364221648404480,5495939651338240,180.5103875127412,0.042312979695250816,24.75,180.5103875127412,69,44,-1.3391084425748877e-05,180.5103875127412
159,bread,6369939592052736,6737884654600192,116.50321883965266,0.6232452886575772,27.733333333333334,116.50321883965266,349,212,8.57968599377324e-06,198.8617610301186
160,bread,6378928467869696,5636664804245504,143.92359083902818,0.014864264340514247,14.58108108108108,143.92359083902818,217,109,-6.917135318057412e-05,143.92359083902818
161,bread,6384812522733568,4922011958640640,89.56003573022959,0.03497957858902266,35.05555555555556,89.56003573022959,176,133,-5.121720993102613e-05,166.715326230074
162,bread,6402266380632064,6114739950190592,109.29318368498559,0.569797745830787,20.307692307692307,109.29318368498559,324,205,-1.4559717097825192e-05,120.41594578792295
163,bread,6407123434995712,5866014464016384,56.08029957123981,0.11393935606104529,19.0,56.08029957123981,133,92,-2.8003720137691886e-05,56.08029957123981
164,bread,6429096269578240,5957502250254336,122.8087944733601,0.04082824751013402,14.743589743589743,122.8087944733601,76,68,9.613281399930073e-06,122.8087944733601
165,bread,6433422761263104,5383595248058368,202.20039564748632,0.8340461847466129,112.72727272727273,202.20039564748632,330,200,-2.2625537106176945e-05,202.20039564748632
166,bread,6438206822154240,4803814508986368,136.23509092741122,0.0383195418173238,3.659090909090909,136.23509092741122,67,64,-3.402054128631395e-05,99.62429422585637
167,bread,6445791277219840,6321989268537344,52.43090691567332,0.04838246114088708,7.223684210526316,52.43090691567332,100,75,2.992600869643689e-06,52.43090691567332
168,bread,6447242103750656,4576082256723968,139.26234236145822,0.023213867361799055,17.3125,115.62439189029277,67,64,-1.4789708583326026e-05,139.26234236145822
169,bread,6462238451826688,4785026795307008,104.08650248711405,0.20411122463875903,27.71875,140.356688476182,243,235,2.7644852177785133e-05,109.77249200050075
170,bread,6478436367335424,5114910465851392,163.24827717314508,0.21704018368851186,50.17741935483871,216.33307652783935,287,237,-2.104183377390485e-05,163.24827717314508
171,bread,6481629813932032,5812575105187840,93.7709976485267,0.29081256306920045,15.444444444444445,93.7709976485267,249,208,9.924608724599593e-06,93.7709976485267
172,bread,6481629813932032,6358669409124352,188.67962264113208,0.2621966422786547,42.01851851851852,188.67962264113208,305,216,9.309406426036287e-06,188.67962264113208
173,bread,6489874741854208,6239885008568320,171.0263137648707,0.03664400513495267,34.388888888888886,171.0263137648707,41,25,3.839483786905148e-06,171.0263137648707
174,bread,6496685050036224,4813826077753344,137.05838172107534,0.09739825333693834,7.722222222222222,137.05838172107534,61,36,-4.807734385953316e-05,137.05838172107534
175,bread,6496685050036224,5725384249180160,161.04657711357916,0.20659296950573228,28.305555555555557,161.04657711357916,139,84,-2.972337527702588e-05,161.04657711357916
176,bread,6509840027353088,5248072961490944,167.0269439342048,0.11714559095700204,2.0833333333333335,167.0269439342048,130,115,-1.2232969027105966e-05,136.09188072769072
177,bread,6510861294239744,6701024460931072,184.09780009549272,0.19015382094867192,17.153846153846153,184.09780009549272,234,187,-1.4871848595082979e-05,184.09780009549272
178,bread,6512979614892032,5211894585491456,162.00308639035245,0.17565833696242178,42.19444444444444,162.00308639035245,183,121,-2.5768938267467178e-05,162.00308639035245
179,bread,6542276559896576,5059619024011264,67.468511173732,0.15844197558298537,21.029411764705884,67.468511173732,212,193,-9.5931951150506e-06,67.468511173732
180,bread,6559041377533952,5572000900710400,101.43470806385751,0.03795317132067357,28.894736842105264,101.43470806385751,83,54,-5.4244158540928715e-05,101.43470806385751
181,bread,6563035751645184,4893404058091520,70.00714249274856,0.04588046287816659,8.974358974358974,70.00714249274856,88,76,-3.664266461511254e-05,70.00714249274856
182,bread,6589787022557184,6384812522733568,87.66413177577246,0.02619500085821441,3.62,87.66413177577246,82,72,-6.29119672481607e-05,133.09019498069722
183,bread,6618717385392128,6415962309918720,114.42464769445436,0.22083528984021886,10.588235294117647,114.42464769445436,157,146,-9.697753436696512e-07,151.21177202850313
